OrderID,CustomerID,OrderDate,Status,TotalAmount
2277,2789,2025-09-25,Delivered,4256
2278,171,2025-08-12,Shipped,48370
2279,918,2025-06-21,Processing,38610
2280,55,2025-01-27,Processing,78539
2281,502,2026-04-18,Shipped,39905
2282,564,2025-10-15,Shipped,14147
2283,2885,2025-05-07,Processing,50362
2284,2340,2025-12-12,Processing,10485
2285,2051,2025-04-10,Shipped,35529
2286,314,2026-02-25,Delivered,34445
2287,293,2026-01-22,Shipped,41492
2288,2487,2025-08-12,Shipped,8884
2289,1660,2025-04-06,Processing,24428
2290,1826,2026-05-10,Delivered,71110
2291,891,2025-10-28,Shipped,14030
2292,918,2025-01-15,Shipped,6040
2293,731,2026-05-09,Shipped,2004
2294,2716,2025-11-15,Processing,17838
2295,2143,2026-02-21,Processing,45805
2296,2667,2026-04-02,Delivered,13936
2297,1305,2026-03-10,Processing,88496
2298,607,2025-01-27,Processing,11423
2299,108,2026-01-24,Delivered,53881
2300,2512,2026-02-21,Processing,16172
2301,1373,2025-04-07,Shipped,54422
2302,2310,2025-07-26,Processing,47483
2303,2304,2025-09-02,Delivered,17865
2304,132,2026-05-11,Shipped,20334
2305,1443,2026-06-19,Delivered,32104
2306,2312,2025-05-25,Delivered,82243
2307,358,2025-05-19,Delivered,12396
2308,2303,2025-03-24,Processing,52239
2309,2168,2025-03-08,Shipped,21678
2310,1645,2026-03-29,Delivered,29763
2311,540,2025-11-06,Processing,35430
2312,287,2025-03-10,Processing,58832
2313,2800,2026-06-14,Delivered,44764
2314,684,2025-08-12,Processing,38146
2315,1715,2026-01-25,Processing,2933
2316,2858,2025-02-22,Delivered,63609
2317,2347,2026-06-18,Delivered,55190
2318,2259,2026-05-10,Delivered,23470
2319,1727,2025-01-03,Delivered,11616
2320,897,2026-04-08,Delivered,12358
2321,2859,2026-02-07,Processing,25545
2322,2420,2026-04-18,Delivered,46807
2323,1431,2025-05-03,Delivered,36625
2324,2530,2026-07-04,Shipped,1796
2325,2123,2025-09-16,Delivered,36346
2326,238,2025-05-05,Processing,38749
2327,1381,2025-07-21,Shipped,54544
2328,345,2026-05-21,Shipped,23169
2329,1450,2025-09-13,Shipped,8034
2330,2941,2025-03-28,Delivered,20859
2331,379,2025-07-09,Shipped,48156
2332,2290,2025-11-19,Delivered,49485
2333,1021,2025-05-14,Delivered,99204
2334,1782,2026-06-22,Processing,81110
2335,629,2025-10-23,Delivered,31373
2336,2088,2025-12-17,Processing,49256
2337,2237,2025-04-23,Shipped,28006
2338,1534,2026-02-17,Processing,44488
2339,2705,2025-10-24,Processing,9450
2340,1624,2026-06-25,Delivered,7173
2341,2608,2025-01-31,Shipped,78888
2342,598,2026-05-11,Processing,65402
2343,1637,2026-03-15,Delivered,74846
2344,2552,2025-04-15,Delivered,32704
2345,262,2026-06-29,Delivered,7323
2346,2290,2025-08-31,Shipped,23883
2347,1481,2025-12-06,Processing,60092
2348,2248,2026-06-02,Delivered,5986
2349,1031,2025-09-08,Delivered,48297
2350,532,2025-12-21,Delivered,26114
2351,2690,2025-08-05,Shipped,22438
2352,2099,2025-11-05,Delivered,1130
2353,1525,2026-06-01,Shipped,58913
2354,1057,2025-08-19,Shipped,91076
2355,2457,2025-09-15,Delivered,38846
2356,1832,2025-08-10,Processing,59710
2357,2907,2025-10-13,Delivered,19566
2358,1009,2025-10-16,Delivered,3174
2359,793,2025-01-26,Shipped,64278
2360,981,2026-03-28,Processing,1326
2361,2795,2025-09-27,Delivered,31284
2362,1735,2025-04-17,Shipped,66454
2363,1541,2025-05-17,Processing,69981
2364,894,2026-06-14,Shipped,61478
2365,2586,2025-07-20,Processing,38282
2366,2101,2026-05-04,Delivered,7228
2367,1684,2025-11-02,Shipped,37345
2368,1727,2025-06-11,Delivered,18009
2369,1898,2025-05-19,Shipped,9277
2370,2715,2025-01-17,Delivered,13922
2371,957,2026-05-10,Processing,37625
2372,2681,2025-06-14,Delivered,4384
2373,2061,2025-06-26,Processing,18069
2374,1073,2026-06-09,Shipped,73103
2375,276,2025-11-23,Processing,18114
2376,1186,2025-10-29,Delivered,24613
2377,2617,2026-02-27,Delivered,18004
2378,851,2026-03-28,Processing,43163
2379,501,2025-05-27,Delivered,67238
2380,1881,2025-03-16,Delivered,64484
2381,541,2025-11-02,Processing,70797
2382,2399,2025-12-31,Delivered,14993
2383,887,2025-05-31,Processing,52568
2384,2429,2026-06-23,Shipped,60007
2385,1113,2026-02-09,Processing,13965
2386,14,2025-07-28,Delivered,40680
2387,1696,2026-06-14,Processing,24709
2388,732,2026-04-20,Delivered,22460
2389,1747,2026-03-11,Delivered,49096
2390,2517,2025-08-22,Shipped,10984
2391,2721,2025-08-23,Shipped,11244
2392,1549,2025-01-18,Processing,83783
2393,40,2026-04-01,Shipped,16345
2394,1349,2025-06-10,Delivered,59992
2395,2863,2025-04-20,Processing,27029
2396,125,2025-10-09,Shipped,115491
2397,14,2025-05-12,Delivered,8494
2398,943,2025-09-10,Processing,65232
2399,2640,2025-06-30,Delivered,29774
2400,1017,2025-08-06,Processing,59438
2401,2213,2026-06-30,Delivered,38036
2402,1462,2026-04-20,Shipped,20489
2403,2726,2026-04-25,Delivered,18578
2404,1549,2026-03-15,Delivered,94232
2405,1630,2025-01-01,Delivered,28849
2406,1905,2025-05-09,Processing,79038
2407,2624,2025-03-21,Delivered,44504
2408,221,2025-09-14,Delivered,27529
2409,334,2025-05-25,Delivered,17308
2410,1439,2025-01-28,Shipped,93652
2411,2477,2026-04-25,Processing,31302
2412,1517,2025-07-06,Shipped,10854
2413,348,2026-07-03,Delivered,52161
2414,964,2025-09-02,Delivered,33938
2415,463,2025-09-24,Processing,63117
2416,1539,2025-10-25,Delivered,57058
2417,1734,2025-02-28,Shipped,9268
2418,1146,2026-03-31,Processing,9170
2419,814,2026-04-21,Shipped,62373
2420,2015,2025-08-11,Shipped,29405
2421,2114,2025-07-27,Shipped,36342
2422,2410,2025-06-04,Delivered,2586
2423,626,2026-03-25,Delivered,17914
2424,318,2025-11-19,Shipped,31780
2425,2519,2025-03-05,Delivered,55166
2426,1135,2026-02-24,Shipped,40496
2427,1786,2025-06-21,Processing,45954
2428,361,2025-11-06,Processing,58852
2429,217,2025-08-16,Shipped,873
2430,1764,2025-06-24,Delivered,15540
2431,1635,2025-12-18,Shipped,48489
2432,980,2025-12-08,Delivered,28317
2433,495,2025-11-10,Processing,34915
2434,868,2025-08-12,Processing,62888
2435,152,2025-03-06,Shipped,56254
2436,453,2025-11-26,Processing,17964
2437,663,2026-01-13,Delivered,28392
2438,1367,2025-02-15,Delivered,74424
2439,1723,2026-05-13,Shipped,27105
2440,2873,2026-01-24,Processing,34014
2441,2123,2025-01-16,Delivered,22956
2442,796,2025-11-12,Processing,23837
2443,2603,2025-11-26,Shipped,66242
2444,1264,2026-05-25,Processing,48314
2445,2590,2025-12-20,Processing,19716
2446,1283,2026-05-11,Processing,30580
2447,2196,2025-11-22,Shipped,46960
2448,2579,2026-03-06,Processing,53151
2449,2947,2025-01-03,Processing,29009
2450,2972,2026-04-10,Processing,34644
2451,2582,2026-06-16,Delivered,53091
2452,1638,2026-06-19,Delivered,34807
2453,1089,2025-12-09,Delivered,45538
2454,2824,2026-02-28,Processing,64610
2455,551,2025-12-26,Delivered,81230
2456,2294,2025-02-02,Delivered,28124
2457,2777,2026-01-24,Processing,51259
2458,1514,2025-05-11,Processing,37913
2459,2225,2026-04-12,Shipped,71361
2460,2634,2025-01-05,Delivered,15816
2461,2791,2025-01-10,Processing,49185
2462,1546,2026-03-07,Delivered,73092
2463,830,2025-05-14,Shipped,65224
2464,1092,2025-07-26,Delivered,21351
2465,1456,2025-05-14,Processing,42840
2466,1696,2025-01-13,Shipped,35950
2467,97,2025-07-21,Delivered,9929
2468,2419,2025-12-28,Processing,29777
2469,642,2025-03-20,Processing,22140
2470,1612,2026-04-11,Shipped,76822
2471,226,2026-01-03,Shipped,55913
2472,1746,2026-01-22,Delivered,16809
2473,1468,2025-03-02,Processing,18112
2474,1427,2026-01-26,Delivered,52865
2475,145,2025-05-16,Delivered,43222
2476,504,2026-02-14,Shipped,21146
2477,2880,2025-08-23,Processing,3916
2478,920,2025-05-04,Processing,26817
2479,444,2025-05-08,Shipped,9938
2480,2162,2025-10-26,Processing,52684
2481,2289,2025-01-07,Shipped,6351
2482,1882,2026-04-08,Delivered,20191
2483,1411,2025-06-29,Processing,44860
2484,70,2025-08-17,Shipped,23066
2485,788,2025-04-15,Delivered,67916
2486,131,2025-08-19,Shipped,63923
2487,1617,2025-12-18,Processing,24244
2488,1043,2026-03-10,Processing,49698
2489,1589,2025-02-03,Processing,71248
2490,1812,2025-05-07,Delivered,43343
2491,2814,2026-05-03,Processing,10556
2492,2452,2025-12-09,Delivered,84573
2493,494,2025-01-17,Shipped,48111
2494,2756,2025-01-05,Processing,46756
2495,16,2025-05-27,Processing,67945
2496,645,2026-03-21,Shipped,18548
2497,1209,2025-11-15,Delivered,11257
2498,2545,2025-04-24,Processing,56538
2499,710,2025-01-07,Shipped,44337
2500,1996,2025-05-14,Processing,39040
2501,2478,2025-11-06,Shipped,38630
2502,180,2025-12-27,Delivered,1286
2503,2544,2025-06-11,Shipped,92216
2504,382,2026-04-25,Delivered,24851
2505,264,2026-04-15,Shipped,17060
2506,1965,2025-11-26,Shipped,2186
2507,708,2026-01-01,Processing,12335
2508,1693,2025-01-19,Processing,4416
2509,1889,2026-04-17,Shipped,16940
2510,1111,2026-06-15,Processing,31126
2511,473,2026-03-18,Processing,36872
2512,2759,2025-03-05,Processing,64586
2513,1766,2026-02-02,Shipped,7182
2514,112,2026-01-18,Delivered,13570
2515,2569,2025-08-23,Processing,78770
2516,2757,2025-01-26,Delivered,35282
2517,146,2025-07-28,Shipped,44418
2518,329,2025-10-08,Processing,64787
2519,2099,2025-05-14,Delivered,19452
2520,945,2025-03-08,Shipped,39863
2521,1664,2025-02-11,Delivered,63047
2522,2765,2025-12-26,Shipped,20917
2523,219,2025-03-16,Delivered,42016
2524,123,2025-11-16,Processing,41983
2525,2044,2025-01-25,Shipped,24276
2526,1129,2025-03-31,Processing,12472
2527,1227,2025-08-22,Processing,77279
2528,2729,2026-02-25,Shipped,2478
2529,810,2026-01-03,Delivered,26655
2530,1016,2025-07-30,Delivered,35374
2531,2233,2025-05-19,Shipped,6566
2532,1190,2026-06-29,Shipped,31927
2533,2814,2025-10-15,Shipped,38620
2534,2184,2026-04-02,Delivered,44486
2535,2576,2025-10-25,Delivered,18658
2536,1755,2025-09-22,Shipped,72424
2537,2850,2025-10-26,Shipped,27604
2538,47,2025-09-05,Delivered,4467
2539,1764,2026-02-14,Processing,52369
2540,2851,2026-06-01,Delivered,28230
2541,329,2025-06-04,Delivered,22964
2542,1863,2026-06-06,Shipped,16349
2543,2621,2025-03-07,Delivered,24743
2544,972,2025-02-28,Processing,55249
2545,2243,2026-06-24,Processing,4992
2546,949,2025-12-23,Delivered,36510
2547,2798,2026-03-29,Delivered,7096
2548,2223,2026-03-19,Delivered,20245
2549,1019,2026-05-10,Delivered,42738
2550,1307,2025-02-15,Shipped,29346
2551,591,2025-07-25,Shipped,26222
2552,663,2026-02-26,Delivered,11003
2553,833,2025-08-07,Processing,33468
2554,2003,2025-04-30,Shipped,61907
2555,943,2025-10-08,Shipped,8121
2556,379,2025-08-15,Processing,22722
2557,2698,2026-04-03,Processing,29376
2558,2273,2025-05-06,Processing,36648
2559,1144,2025-08-03,Delivered,30142
2560,2458,2025-12-20,Processing,23390
2561,1953,2026-01-17,Shipped,37901
2562,1111,2025-09-09,Processing,46652
2563,2297,2025-10-25,Processing,2569
2564,892,2025-05-28,Delivered,62880
2565,2177,2026-01-10,Processing,28029
2566,1200,2025-12-01,Processing,39105
2567,1390,2026-01-17,Processing,17544
2568,1631,2025-06-04,Delivered,6089
2569,1162,2026-04-25,Shipped,18846
2570,2929,2026-01-21,Processing,26330
2571,2574,2026-01-02,Processing,101566
2572,399,2025-09-28,Processing,24812
2573,2211,2025-07-07,Shipped,87270
2574,731,2025-03-17,Shipped,65810
2575,1309,2025-01-19,Shipped,90680
2576,1978,2025-09-08,Shipped,28038
2577,1520,2026-02-11,Shipped,28036
2578,491,2025-11-29,Processing,40660
2579,1397,2025-08-20,Processing,15882
2580,954,2026-02-24,Processing,24542
2581,2860,2025-02-12,Delivered,43540
2582,2471,2026-01-20,Shipped,40572
2583,701,2025-12-28,Shipped,35238
2584,2218,2026-01-20,Shipped,10368
2585,2663,2026-06-15,Processing,50097
2586,2085,2025-04-18,Processing,99947
2587,862,2026-05-30,Processing,26413
2588,644,2025-03-24,Shipped,54248
2589,325,2025-04-18,Shipped,7674
2590,2726,2025-07-12,Delivered,29714
2591,1646,2026-02-23,Shipped,20492
2592,2854,2025-04-18,Processing,30726
2593,977,2025-11-03,Processing,38818
2594,2494,2025-06-23,Shipped,84918
2595,1839,2025-08-22,Delivered,46816
2596,376,2026-05-03,Shipped,46923
2597,1891,2026-05-23,Shipped,41041
2598,1181,2025-02-27,Delivered,46769
2599,2500,2025-03-24,Shipped,4639
2600,2983,2025-01-13,Processing,73010
2601,525,2026-05-03,Processing,34826
2602,1891,2026-02-02,Delivered,27129
2603,995,2025-02-19,Shipped,62808
2604,2359,2025-11-26,Processing,36436
2605,1161,2025-06-01,Shipped,28246
2606,2757,2025-02-25,Delivered,6990
2607,2441,2025-12-17,Shipped,16227
2608,2610,2025-07-20,Shipped,57036
2609,1517,2025-05-11,Processing,49257
2610,259,2025-01-12,Shipped,26606
2611,1438,2026-02-18,Processing,20418
2612,2364,2025-05-14,Delivered,64948
2613,16,2025-07-05,Delivered,99078
2614,2033,2026-03-01,Processing,69534
2615,1502,2025-11-08,Shipped,6970
2616,846,2025-09-12,Shipped,32373
2617,607,2026-07-03,Processing,48936
2618,2372,2026-01-16,Processing,41370
2619,1766,2025-09-29,Shipped,2527
2620,1007,2026-06-03,Delivered,8715
2621,1216,2025-03-17,Processing,32647
2622,467,2026-05-18,Delivered,5844
2623,1839,2026-03-29,Processing,11419
2624,1716,2025-06-06,Delivered,1986
2625,120,2026-06-05,Processing,64331
2626,238,2025-10-28,Delivered,21952
2627,1640,2025-02-22,Shipped,50309
2628,1402,2025-02-01,Shipped,48734
2629,944,2026-02-22,Shipped,40806
2630,391,2026-01-26,Processing,7264
2631,2530,2026-03-21,Shipped,37458
2632,678,2025-03-31,Delivered,48258
2633,76,2025-06-19,Shipped,2234
2634,905,2025-06-02,Shipped,17032
2635,390,2025-09-25,Processing,95766
2636,1587,2026-03-27,Shipped,40564
2637,1235,2025-01-18,Delivered,74491
2638,1245,2025-03-21,Shipped,52916
2639,166,2026-07-05,Processing,91169
2640,182,2025-04-07,Processing,26038
2641,1596,2026-02-11,Processing,64685
2642,1931,2025-03-14,Processing,58830
2643,2443,2025-01-06,Shipped,4339
2644,1683,2026-06-19,Delivered,37780
2645,1659,2025-04-25,Shipped,29709
2646,952,2025-10-07,Shipped,17095
2647,882,2025-02-21,Delivered,35328
2648,1067,2026-01-04,Shipped,46428
2649,1581,2025-09-09,Processing,39201
2650,122,2025-01-07,Delivered,28220
2651,2587,2025-01-11,Processing,14405
2652,18,2025-05-23,Delivered,27383
2653,1675,2026-02-17,Delivered,3597
2654,2028,2026-02-03,Delivered,20419
2655,1293,2025-03-05,Shipped,69508
2656,1004,2026-04-22,Delivered,42724
2657,2194,2026-05-26,Delivered,25818
2658,917,2025-05-21,Shipped,42388
2659,740,2026-03-30,Delivered,44042
2660,2117,2025-02-15,Shipped,36199
2661,798,2025-12-20,Processing,48100
2662,2558,2026-03-01,Processing,47134
2663,2463,2026-04-08,Processing,38897
2664,1877,2026-02-06,Processing,17884
2665,2365,2025-03-28,Delivered,1178
2666,1086,2025-10-20,Shipped,64174
2667,2609,2025-05-07,Shipped,9044
2668,2567,2026-01-15,Delivered,103242
2669,2996,2025-11-13,Shipped,76004
2670,136,2025-08-13,Processing,18539
2671,2145,2025-12-07,Shipped,56051
2672,1184,2025-08-08,Delivered,73236
2673,2176,2026-07-01,Processing,14373
2674,1024,2025-03-08,Delivered,28878
2675,1714,2025-05-28,Processing,16566
2676,1675,2026-03-20,Shipped,108412
2677,2636,2025-06-07,Processing,60189
2678,2146,2026-05-09,Delivered,13302
2679,1708,2025-06-16,Processing,6053
2680,1353,2025-11-16,Shipped,40798
2681,2363,2025-05-06,Delivered,40089
2682,2091,2025-06-25,Shipped,49212
2683,2002,2025-01-18,Shipped,50277
2684,2088,2025-07-21,Processing,9087
2685,969,2025-06-29,Delivered,24382
2686,1782,2025-10-26,Processing,35303
2687,472,2025-09-01,Shipped,40240
2688,734,2026-03-22,Delivered,24800
2689,1771,2026-06-04,Processing,62746
2690,1176,2026-02-13,Delivered,70458
2691,2298,2025-12-03,Processing,16522
2692,1242,2025-08-05,Delivered,36087
2693,2231,2025-06-29,Delivered,46344
2694,1024,2025-03-31,Delivered,36834
2695,1234,2026-03-30,Delivered,39543
2696,210,2025-09-12,Delivered,1155
2697,174,2026-05-15,Processing,21212
2698,1061,2025-11-14,Delivered,23059
2699,420,2025-02-28,Delivered,40690
2700,401,2026-05-29,Shipped,62081
2701,214,2025-05-19,Processing,41464
2702,978,2025-01-11,Shipped,65258
2703,490,2025-10-20,Shipped,68978
2704,245,2026-04-20,Processing,54827
2705,2679,2025-12-13,Delivered,10974
2706,2348,2025-09-19,Delivered,43076
2707,559,2025-08-01,Delivered,8147
2708,2855,2026-05-23,Shipped,70302
2709,763,2025-11-23,Shipped,56994
2710,1584,2025-12-22,Shipped,48866
2711,2666,2025-10-07,Delivered,44684
2712,2426,2025-04-30,Processing,31018
2713,316,2025-03-04,Shipped,29882
2714,776,2025-04-16,Processing,42971
2715,443,2025-03-20,Delivered,36728
2716,977,2026-02-18,Delivered,26938
2717,430,2025-10-31,Shipped,67746
2718,689,2025-09-13,Delivered,2803
2719,1408,2025-09-27,Shipped,12917
2720,2694,2025-02-03,Shipped,46160
2721,84,2025-12-30,Processing,8294
2722,2883,2026-03-19,Processing,17099
2723,2254,2026-03-13,Shipped,23381
2724,1054,2026-06-28,Processing,95976
2725,567,2026-03-17,Processing,66472
2726,1777,2025-12-25,Shipped,35287
2727,387,2026-05-14,Processing,66593
2728,2439,2025-07-26,Processing,18590
2729,1909,2025-11-24,Processing,87472
2730,859,2026-01-31,Delivered,8032
2731,1139,2026-05-05,Processing,61531
2732,1834,2026-03-08,Shipped,21213
2733,2014,2025-09-19,Processing,71125
2734,792,2026-04-01,Processing,43179
2735,995,2025-07-24,Shipped,52947
2736,2115,2026-06-14,Processing,25472
2737,2576,2025-06-15,Delivered,83450
2738,2267,2026-04-26,Delivered,29736
2739,1194,2026-05-21,Shipped,20329
2740,2678,2026-04-26,Processing,4155
2741,2138,2025-03-26,Delivered,19739
2742,2005,2026-04-11,Delivered,11724
2743,1804,2025-01-02,Processing,45349
2744,2339,2026-03-02,Shipped,80537
2745,1939,2025-09-10,Shipped,17369
2746,867,2025-10-02,Processing,24238
2747,254,2025-06-04,Shipped,6802
2748,2619,2025-05-15,Delivered,92410
2749,2917,2025-11-12,Delivered,3976
2750,1552,2025-08-17,Processing,18985
2751,2302,2025-12-06,Shipped,40208
2752,1490,2025-05-20,Shipped,7726
2753,79,2025-10-12,Processing,8358
2754,6,2025-07-15,Delivered,6184
2755,426,2025-06-16,Delivered,42858
2756,118,2026-01-16,Delivered,71358
2757,1977,2026-06-15,Delivered,24852
2758,1610,2025-10-18,Processing,92878
2759,1803,2026-02-14,Processing,36554
2760,776,2025-11-01,Shipped,13510
2761,2318,2026-04-29,Delivered,20683
2762,986,2026-06-28,Delivered,72746
2763,1523,2025-04-09,Delivered,59166
2764,2661,2025-11-04,Shipped,2298
2765,321,2026-03-16,Delivered,21381
2766,1771,2025-05-19,Delivered,43291
2767,83,2026-05-05,Delivered,61781
2768,2478,2025-12-13,Delivered,45192
2769,616,2026-05-03,Delivered,6095
2770,2651,2026-01-06,Processing,19047
2771,1863,2025-04-11,Delivered,24064
2772,614,2026-02-18,Delivered,25282
2773,329,2025-02-19,Processing,19914
2774,1297,2025-02-13,Processing,63500
2775,2604,2026-03-18,Delivered,59218
2776,2627,2026-01-13,Processing,1718
2777,2967,2025-08-26,Delivered,43556
2778,1126,2025-01-18,Shipped,22791
2779,1705,2026-06-16,Processing,32268
2780,2299,2025-01-24,Shipped,16194
2781,2726,2025-10-30,Delivered,65770
2782,1816,2025-02-02,Delivered,67918
2783,271,2025-06-25,Delivered,65832
2784,302,2025-11-04,Processing,9477
2785,390,2025-04-13,Delivered,61420
2786,1385,2025-02-07,Processing,29328
2787,2775,2025-05-16,Delivered,21287
2788,1736,2025-06-28,Shipped,1367
2789,1010,2026-02-10,Delivered,48132
2790,2216,2025-01-11,Shipped,76649
2791,2590,2026-03-19,Shipped,56062
2792,1995,2025-01-13,Processing,64045
2793,925,2025-05-04,Delivered,14446
2794,1237,2025-11-01,Delivered,55966
2795,241,2025-02-05,Shipped,43068
2796,1810,2026-02-05,Shipped,64755
2797,1053,2025-09-07,Delivered,3612
2798,1171,2025-10-27,Shipped,49558
2799,121,2025-11-20,Processing,66948
2800,1822,2026-06-13,Delivered,52813
2801,2198,2025-01-18,Delivered,31596
2802,2007,2025-01-25,Processing,18685
2803,45,2025-03-25,Delivered,62730
2804,202,2025-07-13,Processing,23912
2805,681,2025-04-22,Shipped,14467
2806,1181,2026-05-14,Delivered,5096
2807,2902,2026-01-24,Processing,28680
2808,595,2026-06-24,Delivered,24351
2809,1922,2025-12-27,Delivered,19352
2810,1583,2025-12-17,Shipped,23261
2811,2413,2026-04-03,Processing,110416
2812,614,2025-03-16,Delivered,24060
2813,333,2025-12-24,Processing,37625
2814,1946,2025-01-11,Delivered,47018
2815,1554,2025-03-02,Processing,38668
2816,2712,2026-04-23,Processing,10120
2817,935,2025-09-20,Delivered,27984
2818,790,2025-02-22,Delivered,24492
2819,2948,2025-07-19,Processing,19217
2820,1060,2025-05-17,Delivered,34113
2821,637,2026-03-06,Delivered,25125
2822,235,2025-11-11,Delivered,32510
2823,293,2025-04-25,Processing,35556
2824,1252,2025-01-16,Delivered,9376
2825,431,2026-06-13,Delivered,46979
2826,2351,2025-07-23,Shipped,33775
2827,881,2025-09-01,Shipped,34038
2828,763,2026-06-01,Processing,27816
2829,1873,2025-07-17,Delivered,36574
2830,1702,2026-06-21,Delivered,82017
2831,743,2025-06-13,Delivered,63807
