ActivityID,CustomerID,ProductID,ActivityType,ActivityDate
3692,2237,211,AddToCart,2025-11-13
3693,1746,701,Wishlist,2025-11-20
3694,841,402,Search,2026-06-22
3695,538,952,AddToCart,2025-04-09
3696,2820,14,AddToCart,2026-01-31
3697,2977,645,Purchase,2025-07-29
3698,2639,689,Purchase,2026-04-26
3699,2447,318,Wishlist,2025-04-02
3700,2642,726,Search,2026-05-19
3701,588,889,Search,2025-11-24
3702,2269,472,Wishlist,2025-12-27
3703,472,741,Purchase,2025-07-02
3704,94,136,AddToCart,2025-10-11
3705,2984,40,Wishlist,2026-02-02
3706,871,292,Purchase,2026-05-09
3707,1288,67,View,2025-01-30
3708,2204,888,Purchase,2026-03-05
3709,364,112,Search,2025-09-14
3710,1720,743,Purchase,2025-07-05
3711,2543,445,Wishlist,2025-08-02
3712,848,478,View,2025-12-28
3713,1363,873,AddToCart,2026-03-01
3714,2224,655,View,2025-02-12
3715,2768,760,Wishlist,2026-05-18
3716,175,974,Wishlist,2025-07-30
3717,2712,426,AddToCart,2025-03-15
3718,154,700,Search,2025-12-12
3719,1281,385,Purchase,2026-02-28
3720,2572,211,Purchase,2025-10-14
3721,2263,28,Wishlist,2025-06-22
3722,573,643,Purchase,2025-08-12
3723,2014,200,Search,2026-05-22
3724,653,137,View,2025-01-16
3725,290,837,Search,2026-04-22
3726,1388,231,Search,2025-12-20
3727,2110,969,View,2025-07-22
3728,2712,331,AddToCart,2026-06-21
3729,1370,819,Wishlist,2026-06-03
3730,2713,491,View,2026-06-15
3731,2300,221,View,2026-05-22
3732,2250,476,View,2026-06-02
3733,490,762,Wishlist,2025-01-22
3734,1712,518,Purchase,2025-09-16
3735,819,307,Purchase,2025-04-23
3736,1421,372,View,2025-12-17
3737,2389,988,Search,2025-10-18
3738,914,7,View,2026-04-28
3739,2742,617,AddToCart,2025-12-31
3740,866,503,Wishlist,2026-01-05
3741,1297,211,Wishlist,2025-12-24
3742,2757,988,Search,2025-07-21
3743,949,238,AddToCart,2026-04-24
3744,487,689,View,2025-03-06
3745,2049,434,Search,2025-08-22
3746,1326,721,Wishlist,2026-01-20
3747,2707,763,Search,2026-01-30
3748,222,444,AddToCart,2025-05-02
3749,114,42,Wishlist,2025-10-28
3750,2940,628,Search,2025-12-17
3751,926,592,Wishlist,2026-06-04
3752,895,73,Purchase,2026-01-23
3753,1176,377,AddToCart,2025-04-23
3754,2909,678,Purchase,2026-01-25
3755,657,385,Wishlist,2025-04-16
3756,724,615,Purchase,2025-06-10
3757,2014,345,Wishlist,2025-09-13
3758,176,339,Purchase,2025-04-22
3759,1374,165,View,2026-03-10
3760,1612,16,View,2025-10-21
3761,2601,758,AddToCart,2026-03-15
3762,2612,136,Wishlist,2025-03-09
3763,176,511,AddToCart,2026-04-12
3764,2789,599,Wishlist,2025-03-28
3765,715,667,Search,2025-09-18
3766,1477,462,AddToCart,2025-08-22
3767,1434,270,Wishlist,2025-02-22
3768,156,476,View,2025-11-04
3769,2724,980,Search,2025-09-08
3770,844,139,Search,2026-04-03
3771,2415,176,Search,2025-04-20
3772,1706,590,AddToCart,2025-10-02
3773,18,432,Wishlist,2025-04-25
3774,1726,245,Purchase,2026-01-27
3775,2895,493,Search,2025-06-21
3776,839,516,Wishlist,2025-08-27
3777,1706,503,Purchase,2026-03-22
3778,517,613,AddToCart,2026-05-13
3779,2234,509,Search,2026-04-16
3780,1393,124,Search,2026-02-09
3781,1394,336,Purchase,2025-03-14
3782,1086,356,Purchase,2026-04-03
3783,1429,449,Purchase,2025-04-12
3784,1466,132,Search,2026-06-26
3785,1408,626,AddToCart,2025-04-06
3786,1629,69,Purchase,2025-09-14
3787,1730,736,Wishlist,2025-06-25
3788,851,918,AddToCart,2026-06-25
3789,2110,562,Purchase,2025-05-06
3790,2687,806,Purchase,2026-04-19
3791,573,538,Wishlist,2025-09-08
3792,1247,538,Search,2025-09-17
3793,2473,469,Search,2025-04-08
3794,1530,543,AddToCart,2026-02-23
3795,1436,826,View,2025-02-11
3796,2619,769,Wishlist,2025-07-11
3797,2825,917,Search,2025-06-18
3798,23,793,AddToCart,2025-05-24
3799,921,25,View,2025-04-06
3800,498,738,Wishlist,2025-05-03
3801,2933,737,AddToCart,2026-02-15
3802,91,708,Wishlist,2025-03-11
3803,2103,18,Purchase,2025-10-24
3804,142,367,Purchase,2025-07-16
3805,1513,817,Purchase,2025-07-31
3806,1263,806,Wishlist,2026-01-10
3807,2934,959,AddToCart,2025-04-29
3808,546,836,Purchase,2025-04-11
3809,1814,129,Purchase,2025-10-19
3810,2536,397,Wishlist,2026-06-15
3811,773,28,AddToCart,2025-01-14
3812,922,14,AddToCart,2025-04-19
3813,306,404,Purchase,2025-07-19
3814,1888,943,Wishlist,2025-10-27
3815,365,816,Search,2025-05-06
3816,711,431,View,2025-12-12
3817,824,575,Purchase,2025-02-25
3818,2012,498,Wishlist,2025-05-03
3819,158,440,Wishlist,2026-05-20
3820,2511,758,Wishlist,2026-06-22
3821,1539,392,Purchase,2025-10-04
3822,2928,127,Wishlist,2026-01-16
3823,2189,313,Wishlist,2025-04-20
3824,1556,369,Search,2026-03-16
3825,2119,148,AddToCart,2026-06-07
3826,1063,789,Purchase,2025-05-30
3827,1060,554,Search,2026-03-26
3828,2561,267,Search,2025-06-14
3829,829,500,AddToCart,2026-02-27
3830,2401,375,Search,2025-03-18
3831,1250,123,AddToCart,2025-06-17
3832,1121,145,Search,2025-03-24
3833,2156,600,Search,2025-11-28
3834,2874,917,Wishlist,2025-05-01
3835,2558,170,View,2025-09-15
3836,1441,42,AddToCart,2026-05-21
3837,2783,97,View,2025-05-03
3838,2685,819,View,2025-12-30
3839,1884,797,Search,2026-04-27
3840,486,414,AddToCart,2025-05-05
3841,2838,745,Wishlist,2026-04-23
3842,1711,649,Wishlist,2025-07-19
3843,1597,16,AddToCart,2025-04-03
3844,1786,968,Wishlist,2026-05-21
3845,212,864,View,2026-04-05
3846,887,103,Search,2025-01-23
3847,2947,114,AddToCart,2026-01-13
3848,1640,229,Purchase,2025-04-22
3849,1653,162,Wishlist,2026-05-06
3850,2057,634,Wishlist,2026-03-11
3851,1125,926,AddToCart,2025-01-09
3852,1594,626,AddToCart,2025-06-08
3853,1222,500,Purchase,2025-12-22
3854,1882,77,Search,2025-10-08
3855,43,913,Purchase,2026-02-01
3856,1986,234,Purchase,2026-01-02
3857,2089,717,Purchase,2026-04-29
3858,2534,889,Search,2025-11-01
3859,727,806,Purchase,2025-10-30
3860,1568,764,Purchase,2025-03-15
3861,210,431,AddToCart,2026-04-10
3862,2956,520,View,2025-05-03
3863,757,895,Purchase,2025-10-22
3864,1552,195,Purchase,2025-03-01
3865,1927,719,AddToCart,2025-02-04
3866,899,887,AddToCart,2025-07-22
3867,2971,171,Purchase,2025-02-09
3868,1599,239,Wishlist,2025-01-16
3869,1873,376,View,2025-12-08
3870,98,206,Search,2025-10-27
3871,188,875,Purchase,2025-11-23
3872,644,633,Wishlist,2025-01-22
3873,2019,635,Search,2025-04-27
3874,301,125,Wishlist,2025-09-07
3875,2760,175,View,2026-06-20
3876,2770,748,View,2026-01-17
3877,2011,774,Wishlist,2025-08-31
3878,2661,644,View,2026-05-12
3879,973,282,Purchase,2025-03-13
3880,1475,875,AddToCart,2025-06-17
3881,2652,982,Search,2025-06-20
3882,829,451,View,2025-02-06
3883,876,919,View,2026-03-24
3884,174,524,View,2026-02-15
3885,859,745,Wishlist,2025-12-29
3886,2094,106,Wishlist,2025-01-20
3887,2521,728,Wishlist,2025-06-19
3888,1568,431,AddToCart,2025-09-26
3889,764,530,Purchase,2025-02-09
3890,555,819,View,2026-06-18
3891,725,126,AddToCart,2026-06-16
3892,519,789,Purchase,2026-06-04
3893,199,310,Purchase,2025-06-07
3894,103,808,View,2025-08-26
3895,672,875,Search,2025-08-30
3896,4,378,Wishlist,2026-02-17
3897,1876,275,Wishlist,2025-05-01
3898,613,314,View,2025-01-20
3899,1009,897,AddToCart,2025-02-25
3900,2450,805,View,2025-07-01
3901,1313,729,Search,2025-08-19
3902,437,211,Purchase,2026-03-28
3903,963,36,View,2025-06-08
3904,361,568,Purchase,2025-04-18
3905,1921,767,View,2025-07-01
3906,1057,80,View,2026-03-10
3907,1228,369,View,2025-01-19
3908,2876,166,Wishlist,2025-10-11
3909,1915,536,Purchase,2025-11-07
3910,598,850,Search,2025-12-04
3911,915,858,Wishlist,2026-02-23
3912,717,250,Wishlist,2025-03-17
3913,1887,888,Search,2025-02-09
3914,1672,376,AddToCart,2026-07-01
3915,1434,630,Purchase,2025-11-24
3916,541,239,AddToCart,2025-03-19
3917,98,431,View,2025-02-09
3918,2852,177,View,2025-03-12
3919,1060,659,Purchase,2025-01-01
3920,2922,217,Purchase,2025-12-10
3921,2158,492,Wishlist,2026-01-17
3922,2446,350,View,2026-02-01
3923,2848,424,Purchase,2025-09-16
3924,1082,787,View,2026-01-29
3925,2377,864,Search,2026-01-16
3926,1009,609,Purchase,2026-01-07
3927,21,672,Wishlist,2025-08-16
3928,1151,976,AddToCart,2026-05-25
3929,199,431,AddToCart,2025-06-25
3930,10,111,Wishlist,2025-02-28
3931,844,687,Wishlist,2026-02-19
3932,898,659,View,2026-05-26
3933,2870,776,AddToCart,2026-04-18
3934,235,285,Wishlist,2025-02-03
3935,2761,948,View,2026-05-08
3936,2258,136,View,2025-07-25
3937,594,317,Purchase,2026-01-08
3938,1255,765,View,2025-09-03
3939,923,395,Wishlist,2025-04-17
3940,2423,954,AddToCart,2025-01-24
3941,2145,646,Search,2025-01-02
3942,1945,244,View,2025-01-12
3943,97,329,AddToCart,2026-05-13
3944,2166,265,View,2025-08-11
3945,2989,114,AddToCart,2025-11-08
3946,1626,553,AddToCart,2026-05-05
3947,2399,479,AddToCart,2025-01-17
3948,1589,6,Purchase,2025-04-02
3949,2785,143,Search,2026-04-17
3950,813,447,Search,2025-12-08
3951,112,31,AddToCart,2026-05-31
3952,265,525,View,2025-05-14
3953,1799,705,Wishlist,2025-02-28
3954,2045,599,Search,2026-06-26
3955,1528,844,AddToCart,2025-03-04
3956,960,843,Purchase,2025-02-15
3957,2887,311,View,2025-12-16
3958,2487,525,Wishlist,2025-08-15
3959,287,668,AddToCart,2025-07-07
3960,767,827,Purchase,2026-05-16
3961,1111,529,View,2025-04-13
3962,165,235,Wishlist,2026-04-11
3963,2145,685,Wishlist,2026-03-05
3964,2053,175,Wishlist,2025-03-20
3965,2310,241,Purchase,2025-03-23
3966,2637,791,Purchase,2026-05-10
3967,2744,856,Search,2025-02-25
3968,80,189,View,2025-09-25
3969,1943,42,Search,2026-03-03
3970,2299,850,View,2025-05-07
3971,1304,700,View,2026-06-04
3972,2017,483,Purchase,2026-06-16
3973,2260,920,Wishlist,2026-01-30
3974,482,736,Purchase,2025-03-12
3975,2096,174,Search,2026-05-12
3976,612,989,Wishlist,2026-04-04
3977,1628,419,Search,2026-04-15
3978,1021,100,Purchase,2025-01-07
3979,1426,695,Wishlist,2025-04-08
3980,2764,671,Search,2025-01-09
3981,399,992,Wishlist,2025-03-25
3982,670,174,View,2025-06-24
3983,909,541,AddToCart,2025-02-26
3984,2450,241,Search,2026-01-20
3985,726,404,View,2026-04-07
3986,2512,571,AddToCart,2026-05-12
3987,600,409,AddToCart,2025-03-09
3988,2812,675,Search,2025-11-13
3989,505,143,Purchase,2025-10-22
3990,762,263,Purchase,2025-02-07
3991,1424,170,Wishlist,2026-02-22
3992,301,196,AddToCart,2025-01-27
3993,419,179,Wishlist,2025-12-06
3994,1684,774,AddToCart,2025-10-02
3995,912,575,Wishlist,2026-03-19
3996,523,882,Wishlist,2026-04-11
3997,462,910,Search,2026-02-12
3998,1334,535,View,2025-06-15
3999,1060,833,View,2025-10-21
4000,776,980,Search,2025-07-27
4001,1795,71,View,2025-04-21
4002,2254,259,AddToCart,2025-12-12
4003,1559,503,AddToCart,2025-08-25
4004,2602,527,View,2025-06-10
4005,2550,709,AddToCart,2025-11-08
4006,154,485,Purchase,2025-08-30
4007,1508,143,AddToCart,2026-02-09
4008,1543,877,View,2026-06-12
4009,410,427,Wishlist,2026-02-10
4010,872,121,View,2025-07-28
4011,984,410,View,2025-11-16
4012,152,994,Purchase,2025-10-23
4013,2852,914,Wishlist,2025-01-23
4014,2072,190,Wishlist,2025-05-02
4015,2955,816,Wishlist,2026-05-15
4016,653,406,View,2025-08-14
4017,497,269,AddToCart,2026-01-17
4018,511,655,Purchase,2025-03-06
4019,762,992,Wishlist,2025-01-24
4020,1497,623,View,2025-08-22
4021,2830,909,Search,2026-03-03
4022,822,161,Search,2025-03-29
4023,129,18,View,2025-12-23
4024,2037,108,View,2025-04-01
4025,704,536,Purchase,2025-05-19
4026,2354,143,View,2025-08-29
4027,2882,596,Purchase,2025-07-20
4028,2050,666,Wishlist,2026-06-05
4029,549,671,Purchase,2025-01-19
4030,2136,51,View,2025-10-22
4031,992,17,AddToCart,2026-02-15
4032,742,20,AddToCart,2025-08-24
4033,1678,91,View,2026-01-31
4034,2945,577,View,2025-07-06
4035,1646,353,View,2026-05-15
4036,1636,92,Search,2026-01-14
4037,2564,921,View,2025-12-15
4038,1900,375,View,2025-11-14
4039,2147,818,Wishlist,2025-09-12
4040,742,928,AddToCart,2025-09-10
4041,1272,150,Wishlist,2026-02-27
4042,2631,728,Purchase,2025-09-19
4043,2151,922,Purchase,2025-01-09
4044,1617,808,View,2026-03-12
4045,2634,117,Purchase,2025-03-15
4046,737,225,AddToCart,2025-08-26
4047,991,471,Search,2025-10-14
4048,1859,559,AddToCart,2025-07-23
4049,2824,761,Purchase,2025-04-02
4050,844,873,Purchase,2025-06-03
4051,2582,154,AddToCart,2025-10-22
4052,396,640,Search,2025-03-05
4053,2758,254,Wishlist,2026-06-02
4054,2704,96,Search,2026-04-11
4055,2409,312,Search,2025-03-05
4056,2408,127,AddToCart,2025-01-10
4057,894,231,Wishlist,2026-07-04
4058,964,202,View,2025-06-08
4059,208,889,Search,2025-08-30
4060,1764,994,AddToCart,2025-06-01
4061,2463,810,Purchase,2025-02-20
4062,712,123,View,2025-03-29
4063,401,119,Purchase,2025-04-14
4064,547,168,Wishlist,2026-06-23
4065,2767,307,Wishlist,2025-04-29
4066,2145,306,Wishlist,2025-06-01
4067,991,158,View,2025-09-29
4068,323,810,Search,2026-04-19
4069,1546,354,Purchase,2025-08-03
4070,1626,634,Wishlist,2025-04-19
4071,1602,817,AddToCart,2025-08-27
4072,855,41,Search,2025-09-15
4073,1559,28,View,2026-06-08
4074,1628,25,Wishlist,2025-11-23
4075,1959,125,View,2025-08-15
4076,157,840,View,2026-05-23
4077,777,482,Wishlist,2026-01-04
4078,2005,220,Wishlist,2025-11-28
4079,272,643,Wishlist,2026-05-22
4080,1433,269,Wishlist,2026-04-04
4081,2842,153,Wishlist,2025-11-09
4082,171,698,AddToCart,2025-07-30
4083,320,685,AddToCart,2026-03-06
4084,1573,1,Purchase,2025-08-29
4085,1148,847,View,2025-05-12
4086,137,605,Purchase,2025-05-21
4087,2677,344,AddToCart,2025-01-20
4088,96,641,Purchase,2026-03-09
4089,1275,446,Wishlist,2026-01-23
4090,2530,619,AddToCart,2025-11-28
4091,217,718,Wishlist,2025-04-30
4092,321,883,AddToCart,2026-04-26
4093,249,88,View,2025-06-10
4094,20,217,AddToCart,2025-03-18
4095,304,262,Wishlist,2025-12-08
4096,1815,270,AddToCart,2025-07-15
4097,2256,802,Wishlist,2026-02-18
4098,2056,368,Wishlist,2025-05-03
4099,1443,643,Wishlist,2025-10-20
4100,2290,291,Search,2025-08-26
4101,798,980,AddToCart,2026-04-28
4102,2513,509,Wishlist,2025-08-20
4103,1515,111,Purchase,2026-06-19
4104,416,211,Purchase,2025-11-22
4105,395,723,AddToCart,2025-05-21
4106,2398,319,Wishlist,2025-02-07
4107,2423,82,AddToCart,2026-04-19
4108,1299,895,Search,2025-07-05
4109,2718,205,AddToCart,2026-04-14
4110,65,750,View,2025-02-09
4111,495,787,Purchase,2026-06-27
4112,56,367,Purchase,2025-06-25
4113,2532,580,View,2025-01-08
4114,1979,3,Purchase,2025-10-18
4115,64,869,Wishlist,2026-02-09
4116,769,834,Purchase,2025-01-27
4117,1940,444,Purchase,2026-03-09
4118,1042,433,Wishlist,2026-04-02
4119,2714,970,Search,2025-07-04
4120,395,690,View,2025-04-16
4121,2902,397,AddToCart,2025-10-22
4122,333,871,Search,2025-04-19
4123,2792,152,Search,2026-02-20
4124,2590,717,Search,2025-11-09
4125,2318,549,AddToCart,2026-01-28
4126,2754,152,Purchase,2025-05-17
4127,126,391,Wishlist,2025-01-31
4128,2264,867,View,2025-02-05
4129,658,983,AddToCart,2025-03-28
4130,2250,603,Search,2025-06-23
4131,675,411,Purchase,2025-01-22
4132,2117,57,Search,2025-11-16
4133,495,876,Purchase,2025-06-26
4134,2901,323,View,2025-12-26
4135,2601,990,AddToCart,2026-02-23
4136,508,896,Wishlist,2025-03-08
4137,149,772,Wishlist,2026-06-13
4138,424,626,Purchase,2025-10-31
4139,2210,280,Purchase,2026-03-10
4140,506,84,AddToCart,2026-02-19
4141,2480,81,View,2025-05-02
4142,117,303,Wishlist,2025-02-16
4143,1248,107,Purchase,2025-08-16
4144,115,618,Wishlist,2025-08-09
4145,991,169,Purchase,2025-01-05
4146,2982,143,AddToCart,2025-06-06
4147,517,178,Purchase,2026-04-29
4148,1416,589,Search,2025-09-19
4149,670,992,Wishlist,2025-07-10
4150,2596,355,AddToCart,2026-06-19
4151,612,394,Wishlist,2025-06-15
4152,1988,366,Search,2026-01-17
4153,2589,720,View,2025-09-16
4154,2184,416,Wishlist,2025-06-17
4155,2992,87,Wishlist,2025-12-28
4156,2933,412,View,2025-03-20
4157,2624,384,Purchase,2025-07-25
4158,1529,731,Search,2025-09-08
4159,2099,539,AddToCart,2025-03-31
4160,1318,128,Wishlist,2025-07-24
4161,1134,640,Wishlist,2025-11-30
4162,2054,878,Purchase,2026-01-09
4163,638,339,Wishlist,2025-06-28
4164,1099,392,View,2026-04-28
4165,2209,454,Purchase,2025-10-10
4166,1876,803,Search,2025-12-02
4167,997,262,Wishlist,2026-03-25
4168,985,848,Wishlist,2025-09-27
4169,2640,363,AddToCart,2026-05-10
4170,2727,721,View,2025-04-18
4171,1180,771,Purchase,2025-07-23
4172,2997,681,Search,2025-05-08
4173,2417,780,AddToCart,2026-02-11
4174,1555,423,View,2025-11-15
4175,1036,966,View,2025-07-14
4176,2514,885,Search,2026-01-12
4177,1896,335,Purchase,2026-04-18
4178,2278,261,Purchase,2025-06-15
4179,770,541,View,2025-02-09
4180,487,85,Search,2025-12-12
4181,2233,364,Purchase,2026-06-16
4182,88,916,Wishlist,2025-04-21
4183,100,572,Search,2025-05-24
4184,2501,854,Purchase,2025-04-04
4185,1503,225,View,2025-02-05
4186,161,245,Purchase,2026-03-19
4187,2259,800,Search,2026-04-03
4188,169,967,Wishlist,2025-08-08
4189,1396,738,AddToCart,2025-11-02
4190,882,969,View,2025-03-13
4191,1168,986,Purchase,2025-11-19
4192,2085,585,Purchase,2025-08-22
4193,198,492,View,2025-09-04
4194,910,872,Purchase,2026-02-12
4195,2800,628,Wishlist,2026-03-04
4196,1700,760,View,2025-03-03
4197,2486,2,AddToCart,2025-06-17
4198,2184,406,View,2025-05-12
4199,1480,898,Wishlist,2026-04-20
4200,263,392,Wishlist,2026-06-21
4201,2494,876,View,2026-02-23
4202,2563,131,Purchase,2026-06-11
4203,1321,975,View,2025-10-15
4204,2076,917,View,2025-03-04
4205,1574,704,View,2025-02-20
4206,2038,821,AddToCart,2025-01-13
4207,2071,540,Search,2025-10-14
4208,1617,804,Search,2025-12-12
4209,555,204,View,2025-04-01
4210,363,108,AddToCart,2025-12-28
4211,2642,626,AddToCart,2026-04-26
4212,2300,301,View,2026-05-24
4213,431,415,View,2026-04-19
4214,2274,258,View,2025-12-21
4215,481,468,Search,2026-02-15
4216,2581,512,Wishlist,2026-02-01
4217,2417,351,Wishlist,2025-09-05
4218,275,949,AddToCart,2025-06-06
4219,1272,69,Wishlist,2025-09-22
4220,864,888,Purchase,2025-05-13
4221,2368,266,Purchase,2026-03-04
4222,2191,21,Wishlist,2025-09-13
4223,677,439,View,2025-12-12
4224,2851,701,AddToCart,2025-01-09
4225,1808,196,Purchase,2025-08-29
4226,1962,495,Wishlist,2026-04-11
4227,1392,445,AddToCart,2025-03-11
4228,645,34,View,2025-02-15
4229,2107,864,Search,2025-07-06
4230,1726,297,Purchase,2025-02-27
4231,2736,164,Purchase,2025-06-08
4232,2442,240,View,2025-07-20
4233,2009,89,View,2025-12-14
4234,2223,765,Wishlist,2025-10-18
4235,2148,731,Wishlist,2026-05-01
4236,1159,115,Purchase,2025-06-25
4237,96,521,Purchase,2026-01-16
4238,826,514,Search,2026-02-16
4239,368,982,Wishlist,2025-11-12
4240,350,179,Search,2025-08-27
4241,2272,733,View,2026-03-19
4242,1940,208,View,2025-08-15
4243,1945,459,Wishlist,2025-04-22
4244,251,503,Wishlist,2025-04-02
4245,2846,168,Purchase,2026-02-08
4246,469,509,Purchase,2025-09-21
4247,1729,286,AddToCart,2025-02-05
4248,2343,530,Search,2026-01-30
4249,839,584,View,2026-06-19
4250,900,660,Search,2025-07-03
4251,1233,257,Purchase,2026-01-15
4252,703,314,Purchase,2025-10-22
4253,2873,741,Wishlist,2025-03-21
4254,2914,239,Wishlist,2025-12-17
4255,2341,529,Purchase,2025-10-06
4256,730,590,View,2025-06-26
4257,885,73,Purchase,2025-04-26
4258,89,410,Search,2025-04-03
4259,910,319,Purchase,2025-10-29
4260,2092,574,View,2025-04-01
4261,378,614,Search,2025-04-01
4262,326,17,Search,2026-06-02
4263,1883,457,Wishlist,2025-12-29
4264,1443,423,AddToCart,2025-10-19
4265,2559,636,Search,2026-06-24
4266,175,908,AddToCart,2025-09-24
4267,1702,143,AddToCart,2025-06-17
4268,722,162,Wishlist,2025-05-03
4269,1639,631,View,2026-04-17
4270,261,245,Wishlist,2026-05-31
4271,614,525,View,2025-08-05
4272,472,912,Search,2025-02-15
4273,998,992,Purchase,2026-03-04
4274,405,639,AddToCart,2025-10-28
4275,237,174,View,2025-04-26
4276,1790,351,View,2025-10-09
4277,2988,151,Wishlist,2026-06-15
4278,2063,149,Purchase,2026-03-03
4279,280,967,Purchase,2025-08-14
4280,2089,188,View,2025-06-21
4281,542,791,Wishlist,2025-11-15
4282,2782,767,Purchase,2025-10-30
4283,1175,495,Search,2025-02-17
4284,879,473,AddToCart,2025-01-03
4285,582,558,Purchase,2025-05-13
4286,960,39,Wishlist,2025-02-26
4287,2393,470,Purchase,2025-09-02
4288,1770,816,AddToCart,2025-11-10
4289,1691,876,Search,2026-02-19
4290,432,155,View,2026-04-18
4291,798,418,View,2025-01-16
4292,1093,56,Purchase,2026-03-05
4293,742,587,AddToCart,2025-08-18
4294,1674,106,Search,2026-02-09
4295,1109,836,Wishlist,2026-05-08
4296,2215,738,AddToCart,2026-05-18
4297,2315,833,AddToCart,2025-05-10
4298,2640,351,Search,2025-01-26
4299,552,846,Search,2025-09-20
4300,2114,834,View,2025-10-10
4301,751,928,Purchase,2025-05-04
4302,2512,268,Search,2026-02-12
4303,319,76,View,2025-05-17
4304,391,609,Wishlist,2025-02-12
4305,2901,638,Purchase,2026-05-05
4306,2062,665,Purchase,2025-03-28
4307,1169,973,Purchase,2025-03-08
4308,921,264,View,2025-11-05
4309,2061,416,Wishlist,2025-09-25
4310,1844,259,Wishlist,2026-03-25
4311,974,505,AddToCart,2025-05-16
4312,1088,363,Search,2025-04-11
4313,2816,76,View,2025-03-04
4314,1761,500,View,2025-09-02
4315,1956,689,View,2025-01-18
4316,2941,80,Search,2025-05-03
4317,1790,758,Search,2025-10-06
4318,2876,885,Search,2026-05-18
4319,2478,668,AddToCart,2025-01-02
4320,1599,120,Purchase,2025-07-21
4321,2039,923,Purchase,2025-06-26
4322,2855,514,Wishlist,2025-07-07
4323,1804,902,AddToCart,2025-06-13
4324,1943,198,AddToCart,2025-12-08
4325,2102,750,Purchase,2025-12-30
4326,1195,249,Purchase,2025-01-11
4327,237,845,View,2025-06-30
4328,442,742,View,2025-06-10
4329,1214,326,View,2025-12-04
4330,2109,660,Search,2025-02-09
4331,2253,919,Purchase,2025-05-05
4332,754,790,Search,2025-10-25
4333,1762,5,Purchase,2026-05-24
4334,1555,218,Wishlist,2025-03-25
4335,1418,956,AddToCart,2025-12-22
4336,1131,127,AddToCart,2025-05-18
4337,65,337,AddToCart,2025-10-24
4338,2450,773,View,2025-05-22
4339,566,631,Search,2025-11-10
4340,638,620,Search,2025-09-19
4341,2731,375,Wishlist,2025-04-02
4342,1720,497,AddToCart,2025-09-04
4343,855,26,View,2025-11-02
4344,1370,23,Search,2025-12-07
4345,2616,525,Purchase,2026-04-01
