RecommendationID,CustomerID,RecommendedProductID,Score
3742,2626,491,0.56
3743,498,483,0.72
3744,1381,283,0.81
3745,1004,348,0.89
3746,1051,910,0.9
3747,1606,43,0.97
3748,1784,153,0.62
3749,846,889,0.54
3750,57,412,0.92
3751,814,372,0.98
3752,1799,818,0.7
3753,1539,937,0.72
3754,1122,75,0.96
3755,2825,788,0.96
3756,498,960,0.72
3757,2613,111,0.51
3758,1558,457,0.72
3759,37,343,0.79
3760,2164,291,0.59
3761,1489,414,0.9
3762,720,1000,0.95
3763,2884,437,0.57
3764,2096,821,0.82
3765,466,602,0.78
3766,2123,365,0.54
3767,532,318,0.89
3768,2972,342,0.8
3769,2250,636,0.78
3770,1254,927,0.85
3771,521,86,0.88
3772,1567,858,0.94
3773,2538,712,0.78
3774,2864,223,0.74
3775,357,359,0.83
3776,223,284,0.82
3777,527,599,0.91
3778,2468,996,0.63
3779,923,242,0.66
3780,1883,934,0.9
3781,2295,446,0.61
3782,2214,565,0.57
3783,562,930,0.89
3784,350,206,0.73
3785,902,478,0.87
3786,1787,733,0.53
3787,2798,163,0.88
3788,762,442,0.81
3789,2686,757,0.87
3790,619,262,0.78
3791,2906,563,0.96
3792,946,688,0.92
3793,2547,298,0.66
3794,1334,812,0.89
3795,2883,872,0.54
3796,2419,719,0.89
3797,787,819,0.54
3798,1404,785,0.62
3799,2490,817,0.71
3800,2996,417,0.6
3801,1385,822,0.7
3802,2161,905,0.82
3803,1467,88,0.75
3804,1938,76,0.89
3805,515,402,0.57
3806,965,905,0.78
3807,1333,129,0.79
3808,1663,807,0.72
3809,2397,23,0.8
3810,2638,684,0.74
3811,1379,864,0.71
3812,2966,259,0.74
3813,355,956,0.91
3814,29,482,0.55
3815,1482,3,0.66
3816,1006,488,0.76
3817,312,733,0.62
3818,1348,537,0.82
3819,2556,974,0.93
3820,631,738,0.9
3821,1145,511,0.62
3822,511,632,0.58
3823,2004,352,0.86
3824,1100,59,0.87
3825,1877,381,0.6
3826,1965,637,0.72
3827,681,950,0.66
3828,2162,277,0.87
3829,2524,99,0.53
3830,2503,343,0.75
3831,2054,288,0.61
3832,2358,407,0.85
3833,2635,2,0.89
3834,1313,99,0.58
3835,568,145,0.88
3836,1335,473,0.54
3837,2521,876,0.87
3838,111,426,0.82
3839,1544,373,0.84
3840,213,620,0.59
3841,2113,536,0.81
3842,1022,751,0.67
3843,2140,87,0.84
3844,894,58,0.77
3845,2244,24,0.73
3846,661,483,0.65
3847,83,639,0.79
3848,2962,36,0.76
3849,17,249,0.78
3850,8,904,0.59
3851,1574,794,0.59
3852,2797,536,0.58
3853,669,584,0.99
3854,2735,391,0.96
3855,2820,586,0.81
3856,2907,538,0.8
3857,391,185,0.92
3858,847,865,0.51
3859,551,486,0.57
3860,2328,412,0.75
3861,1658,641,0.62
3862,352,119,0.92
3863,1925,333,0.87
3864,1901,498,0.57
3865,1047,860,0.51
3866,2830,840,0.61
3867,1355,12,0.59
3868,926,956,0.56
3869,2058,555,0.73
3870,2204,902,0.63
3871,1309,984,0.7
3872,2388,446,0.53
3873,1889,58,0.89
3874,670,133,0.89
3875,1722,550,0.82
3876,1419,818,0.67
3877,151,582,0.66
3878,2990,231,0.75
3879,1828,503,0.77
3880,2977,599,0.76
3881,236,475,0.53
3882,575,705,0.65
3883,83,106,0.52
3884,1162,88,0.92
3885,2222,195,0.95
3886,1810,164,0.67
3887,2502,480,0.75
3888,984,182,0.55
3889,2729,618,0.65
3890,1931,556,0.89
3891,1039,327,0.65
3892,91,442,0.98
3893,2828,611,0.64
3894,1678,253,0.7
3895,1104,438,0.56
3896,2691,402,0.58
3897,300,912,0.82
3898,2577,99,0.92
3899,2883,819,0.69
3900,2663,874,0.9
3901,1815,940,0.89
3902,614,901,0.68
3903,1071,294,0.79
3904,914,424,0.76
3905,673,921,0.5
3906,2514,827,0.94
3907,736,533,0.7
3908,1736,382,0.75
3909,1070,941,0.82
3910,1967,472,0.73
3911,1603,439,0.71
3912,1791,207,0.82
3913,1570,582,0.8
3914,561,988,0.6
3915,2336,412,0.76
3916,595,623,0.51
3917,1943,168,0.78
3918,1137,748,0.71
3919,1733,931,0.61
3920,1432,747,0.96
3921,501,42,0.98
3922,153,93,0.57
3923,517,219,0.97
3924,393,899,0.71
3925,953,356,0.9
3926,726,762,0.88
3927,1420,839,0.58
3928,2498,797,0.65
3929,1869,589,0.75
3930,1079,111,0.93
3931,2468,785,0.97
3932,2985,205,0.7
3933,30,572,0.98
3934,2626,638,0.88
3935,2224,868,0.56
3936,777,207,0.89
3937,77,180,0.98
3938,1248,783,0.68
3939,1584,89,0.95
3940,403,967,0.92
3941,898,762,0.84
3942,2745,1,0.82
3943,1410,891,0.75
3944,1714,916,0.66
3945,1787,334,0.59
3946,644,988,0.96
3947,1561,765,0.84
3948,2197,827,0.5
3949,939,626,0.96
3950,1283,492,0.85
3951,883,680,0.56
3952,920,560,0.92
3953,1903,757,0.52
3954,655,367,0.63
3955,746,6,0.62
3956,2418,636,0.75
3957,2901,50,0.92
3958,654,963,0.56
3959,2496,987,0.5
3960,1851,370,0.63
3961,2757,300,0.9
3962,674,341,0.96
3963,2748,826,0.58
3964,2269,293,0.79
3965,2265,464,0.63
3966,1283,887,0.51
3967,1471,682,0.79
3968,2672,920,0.91
3969,2946,753,0.53
3970,342,282,0.76
3971,2713,125,0.54
3972,2786,13,0.9
3973,2466,108,0.77
3974,1632,335,0.77
3975,2737,484,0.77
3976,1161,409,0.86
3977,1740,652,0.54
3978,2281,496,0.54
3979,2278,698,0.55
3980,2417,863,0.64
3981,242,771,0.86
3982,26,624,0.67
3983,158,980,0.77
3984,1155,186,0.99
3985,960,907,0.63
3986,2997,374,0.74
3987,2607,994,0.71
3988,1783,676,0.73
3989,2153,946,0.66
3990,144,213,0.6
3991,2307,516,0.56
3992,2445,125,0.71
3993,2634,534,0.84
3994,372,153,0.68
3995,2673,379,0.98
3996,1794,952,0.71
3997,2386,699,0.94
3998,1396,5,0.63
3999,1508,482,0.7
4000,2065,659,0.7
4001,1616,781,0.91
4002,2733,828,0.89
4003,1107,490,0.69
4004,2940,756,0.62
4005,962,975,0.96
4006,2742,255,0.9
4007,1502,804,0.81
4008,303,93,0.87
4009,2124,660,0.72
4010,153,784,0.58
4011,402,273,0.51
4012,422,218,0.57
4013,2574,892,0.83
4014,418,827,0.88
4015,1189,65,0.68
4016,1039,859,0.72
4017,2843,525,0.51
4018,2425,767,0.88
4019,2079,283,0.95
4020,1960,113,0.57
4021,1289,340,0.54
4022,37,705,0.52
4023,848,22,0.58
4024,556,255,0.63
4025,2321,536,0.66
4026,2010,475,0.75
4027,2002,940,0.72
4028,2812,447,0.9
4029,175,325,0.56
4030,2801,894,0.88
4031,731,288,0.87
4032,2613,319,0.71
4033,1141,323,0.73
4034,471,614,0.77
4035,2709,213,0.67
4036,1977,323,0.72
4037,765,453,0.85
4038,497,60,0.8
4039,2954,274,0.71
4040,2540,134,0.54
4041,1501,508,0.93
4042,498,69,0.88
4043,2480,659,0.72
4044,1229,351,0.52
4045,876,22,0.82
4046,828,869,0.66
4047,2448,116,0.95
4048,2718,195,0.58
4049,731,571,0.66
4050,710,37,0.59
4051,2404,99,0.57
4052,605,225,0.96
4053,1125,973,0.63
4054,1802,135,0.94
4055,2282,687,0.7
4056,781,976,0.87
4057,1101,432,0.79
4058,937,974,0.79
4059,2918,340,0.51
4060,2001,849,0.53
4061,2634,33,0.75
4062,828,967,0.66
4063,2632,12,0.98
4064,2226,838,0.89
4065,1966,807,0.78
4066,622,415,0.83
4067,2206,932,0.55
4068,780,160,0.53
4069,1396,958,0.86
4070,375,883,0.51
4071,1836,976,0.53
4072,1304,291,0.71
4073,249,147,0.85
4074,137,842,0.51
4075,2527,920,0.79
4076,1388,525,0.87
4077,2396,918,0.79
4078,1492,556,0.66
4079,2262,986,0.6
4080,1340,99,0.73
4081,1698,70,0.54
4082,32,695,0.72
4083,2771,370,0.89
4084,717,128,0.98
4085,2253,521,0.54
4086,523,879,0.73
4087,781,603,0.92
4088,457,578,0.5
4089,2308,501,0.53
4090,2945,786,0.79
4091,648,853,0.97
4092,1627,957,0.84
4093,1768,962,0.6
4094,463,313,0.75
4095,1081,329,0.63
4096,797,853,0.98
4097,2482,390,0.64
4098,2443,745,0.99
4099,2611,251,0.66
4100,1168,432,0.78
4101,2217,582,0.96
4102,111,646,0.81
4103,1268,300,0.7
4104,2189,639,0.97
4105,835,746,0.52
4106,1766,945,0.86
4107,1776,885,0.84
4108,637,825,0.7
4109,2625,256,0.75
4110,2657,473,0.55
4111,210,447,0.99
4112,2366,705,0.88
4113,217,713,0.98
4114,2059,558,0.75
4115,22,238,0.52
4116,1349,885,0.51
4117,628,482,0.88
4118,2437,433,0.94
4119,1005,676,0.56
4120,495,695,0.73
4121,2889,344,0.74
4122,342,571,0.73
4123,2645,908,0.69
4124,2374,175,0.66
4125,891,927,0.79
4126,2199,12,0.9
4127,2993,278,0.69
4128,1273,708,0.86
4129,986,37,0.99
4130,1913,815,0.82
4131,2733,663,0.91
4132,1772,621,0.95
4133,397,935,0.65
4134,2143,455,0.67
4135,196,253,0.96
4136,1653,151,0.74
4137,2489,177,0.65
4138,58,288,0.63
4139,2756,523,0.55
4140,290,283,0.52
4141,265,29,0.62
4142,53,938,0.71
4143,1999,292,0.93
4144,2766,4,0.61
4145,2665,392,0.95
4146,2621,891,0.57
4147,2388,952,0.58
4148,10,434,0.99
4149,1644,109,0.68
4150,635,780,0.65
4151,1210,105,0.52
4152,273,951,0.58
4153,552,84,0.9
4154,1281,386,0.73
4155,1512,215,0.5
4156,2762,152,0.66
4157,35,203,0.52
4158,28,811,0.78
4159,2381,446,0.65
4160,287,469,0.57
4161,1328,426,0.86
4162,1608,211,0.57
4163,1653,88,0.85
4164,1509,874,0.61
4165,387,971,0.84
4166,1380,140,0.53
4167,207,112,0.78
4168,503,506,0.74
4169,925,430,0.88
4170,272,999,0.87
4171,2157,412,0.97
4172,1982,109,0.53
4173,2396,324,0.55
4174,2643,280,0.54
4175,147,797,0.71
4176,2613,294,0.83
4177,2874,574,0.59
4178,92,675,0.74
4179,2936,269,0.82
4180,2356,334,0.78
4181,2675,240,0.97
4182,447,938,0.94
4183,2456,330,0.73
4184,395,451,0.81
4185,2707,825,0.8
4186,2460,397,0.79
4187,2211,263,0.94
4188,2492,75,0.83
4189,570,564,0.73
4190,2339,827,0.87
4191,1025,760,0.94
4192,626,149,0.65
4193,1812,50,0.56
4194,1032,841,0.68
4195,370,484,0.73
4196,1167,568,0.99
4197,2884,245,0.89
4198,2061,506,0.98
4199,1641,586,0.94
4200,2610,579,0.85
4201,174,167,0.85
4202,2878,315,0.63
4203,2111,980,0.57
4204,1610,296,0.81
4205,2159,454,0.92
4206,1659,741,0.88
4207,1300,859,0.88
4208,1617,760,0.7
4209,353,604,0.61
4210,411,371,0.95
4211,54,2,0.75
4212,1880,69,0.73
4213,2473,595,0.58
4214,2908,470,0.61
4215,1591,594,0.89
4216,862,865,0.5
4217,695,251,0.88
4218,2096,944,0.87
4219,496,29,0.92
4220,2188,788,0.81
4221,1250,54,0.56
4222,1758,247,0.56
4223,2069,380,0.62
4224,999,187,0.87
4225,823,199,0.57
4226,2520,699,0.64
4227,504,942,0.59
4228,2592,388,0.77
4229,1274,727,0.86
4230,2411,640,0.7
4231,1144,129,0.92
4232,2098,571,0.53
4233,1319,904,0.58
4234,1528,316,0.98
4235,463,750,0.71
4236,2441,892,0.7
4237,2836,808,0.88
4238,462,221,0.58
4239,2217,563,0.84
4240,2833,488,0.57
4241,1692,783,0.74
4242,1551,634,0.5
4243,645,173,0.83
4244,2208,730,0.63
4245,1120,884,0.99
4246,364,733,0.74
4247,2416,924,0.91
4248,777,299,0.8
4249,1388,287,0.57
4250,105,997,0.89
4251,2680,591,0.74
4252,2815,670,0.55
4253,547,808,0.84
4254,1960,964,0.88
4255,1341,831,0.69
4256,2762,449,0.66
4257,2992,529,0.93
4258,359,424,0.9
4259,2236,792,0.56
4260,679,913,0.75
4261,609,619,0.54
4262,677,456,0.85
4263,1433,377,0.73
4264,1090,120,0.58
4265,1618,244,0.89
4266,1483,253,0.89
4267,847,45,0.81
4268,1049,968,0.91
4269,682,590,0.76
4270,379,67,0.57
4271,1254,333,0.51
4272,2891,302,0.51
4273,979,43,0.7
4274,126,981,0.57
4275,362,137,0.89
4276,1555,623,0.96
4277,59,582,0.54
4278,176,158,0.96
4279,646,782,0.81
4280,2104,392,0.88
4281,260,576,0.69
4282,1344,842,0.63
4283,2904,516,0.58
4284,2531,160,0.87
4285,2827,590,0.8
4286,2591,994,0.73
4287,618,800,0.81
4288,93,724,0.88
4289,2548,51,0.5
4290,1464,927,0.82
4291,2142,458,0.57
4292,2844,589,0.78
4293,980,978,0.85
4294,2428,680,0.93
4295,548,753,0.89
4296,2000,762,0.85
4297,2264,262,0.64
4298,1819,689,0.98
4299,1480,508,0.6
4300,2707,278,0.89
4301,43,529,0.55
4302,209,969,0.7
4303,674,389,0.83
4304,2719,56,0.51
4305,1605,520,0.77
4306,950,506,0.74
4307,1335,250,0.8
4308,837,82,0.66
4309,2732,22,0.82
4310,694,613,0.89
4311,262,50,0.69
4312,660,697,0.91
4313,2225,727,0.82
4314,750,709,0.68
4315,763,920,0.72
4316,673,1000,0.88
4317,2221,265,0.92
4318,370,666,0.57
4319,2886,464,0.94
4320,265,358,0.87
4321,2979,695,0.72
4322,201,694,0.89
4323,2730,678,0.7
4324,397,12,0.97
4325,607,923,0.55
4326,235,782,0.73
4327,2935,25,0.67
4328,1919,83,0.83
4329,638,228,0.85
4330,2254,296,0.64
4331,337,98,0.84
4332,582,683,0.7
4333,2536,414,0.89
4334,1990,21,0.96
4335,1620,695,0.76
4336,1636,577,0.97
4337,193,685,0.84
4338,273,948,0.62
4339,640,201,0.9
4340,2586,152,0.89
4341,160,345,0.88
4342,181,897,0.52
4343,2862,360,0.58
4344,878,327,0.59
4345,632,782,0.82
4346,2106,870,0.53
4347,962,328,0.56
4348,1179,391,0.57
4349,1457,792,0.72
4350,401,202,0.83
4351,1094,986,0.7
4352,2563,100,0.61
4353,1110,205,0.97
4354,1552,586,0.64
4355,1287,532,0.8
4356,1660,833,0.78
4357,78,266,0.98
4358,397,756,0.79
4359,876,61,0.81
4360,2705,410,0.7
4361,1151,896,0.85
4362,2158,522,0.94
4363,2041,877,0.69
4364,2907,618,0.67
4365,963,411,0.8
4366,2604,573,0.95
4367,402,5,0.85
4368,1404,524,0.51
4369,1548,89,0.81
4370,1361,727,0.8
4371,2211,235,0.7
4372,2575,767,0.53
4373,222,689,0.81
4374,1395,172,0.9
4375,2318,984,0.75
4376,2608,722,0.75
4377,1299,541,0.65
4378,370,760,0.51
4379,2474,651,0.61
4380,2406,475,0.52
4381,2453,807,0.95
4382,2223,867,0.51
4383,2220,651,0.98
4384,2209,591,0.92
4385,2119,143,0.84
4386,1022,48,0.78
4387,1268,872,0.83
4388,1231,654,0.7
4389,761,505,0.63
4390,2549,820,0.56
4391,1083,300,0.92
4392,2661,740,0.75
4393,979,807,0.52
4394,1064,935,0.56
4395,203,153,0.74
4396,353,624,0.61
4397,1507,787,0.6
4398,2414,683,0.73
4399,1951,393,0.62
4400,2823,385,0.53
4401,2229,596,0.69
4402,1432,134,0.58
4403,1160,819,0.94
4404,244,367,0.78
4405,2608,770,0.95
4406,1641,332,0.73
4407,1606,551,0.56
4408,2445,749,0.71
4409,772,109,0.79
4410,187,567,0.74
4411,2811,14,0.91
4412,277,770,0.91
4413,2016,694,0.64
4414,2727,231,0.85
4415,2705,382,0.64
4416,1165,143,0.59
4417,1602,106,0.56
4418,887,523,0.59
4419,1106,654,0.53
4420,1290,745,0.8
4421,2139,996,0.98
4422,901,672,0.55
4423,2458,823,0.9
4424,2633,128,0.67
4425,39,191,0.71
4426,473,783,0.62
4427,2128,616,0.84
4428,2774,462,0.51
4429,1205,794,0.61
4430,1380,724,0.9
4431,393,444,0.95
4432,1979,796,0.58
4433,579,749,0.83
4434,1723,813,0.78
4435,918,434,0.97
4436,769,420,0.83
4437,2831,77,0.53
4438,2769,430,0.86
4439,2944,869,0.7
4440,799,480,0.76
4441,388,28,0.87
4442,892,809,0.54
4443,1536,273,0.77
4444,269,845,0.72
4445,653,975,0.59
4446,1479,918,0.76
4447,1367,589,0.51
4448,984,407,0.85
4449,30,618,0.87
4450,400,393,0.66
4451,1637,816,0.81
4452,2971,388,0.53
4453,1188,353,0.84
4454,2696,666,0.78
4455,2605,577,0.71
4456,634,428,0.64
4457,2765,221,0.95
4458,2379,681,0.69
4459,676,701,0.87
4460,1797,476,0.71
4461,1648,49,0.66
4462,2701,52,0.85
4463,2240,455,0.88
4464,905,509,0.78
4465,2191,521,0.89
4466,2993,619,0.75
4467,770,283,0.71
4468,2225,967,0.65
4469,2137,5,0.8
4470,2975,876,0.84
4471,2451,200,0.64
4472,2335,557,0.98
4473,1262,187,0.63
4474,370,66,0.84
4475,2501,814,0.89
4476,191,739,0.73
4477,749,364,0.78
4478,2447,805,0.81
4479,1654,517,0.5
4480,2079,509,0.77
4481,2281,516,0.9
4482,552,696,0.71
4483,700,904,0.69
4484,1962,494,0.61
4485,633,614,0.54
4486,50,68,0.94
4487,877,529,0.52
4488,2410,825,0.64
4489,487,199,0.94
4490,2472,384,0.56
4491,2338,745,0.81
4492,1911,457,0.73
4493,2791,578,0.96
4494,1491,762,0.95
4495,2371,719,0.97
4496,2497,739,0.96
4497,2512,547,0.84
4498,1464,306,0.73
4499,752,52,0.89
4500,1357,406,0.99
4501,607,238,0.83
4502,3,566,0.65
4503,2870,708,0.54
4504,2063,106,0.76
4505,1144,189,0.87
4506,2533,904,0.51
4507,779,509,0.9
4508,2973,778,0.56
4509,523,764,0.57
4510,2918,124,0.88
4511,2592,328,0.66
4512,371,714,0.76
4513,2091,67,0.55
4514,1072,529,0.62
4515,1379,217,0.88
4516,856,188,0.64
4517,313,531,0.81
4518,1770,514,0.51
4519,461,484,0.8
4520,1913,530,0.51
4521,2273,232,0.57
4522,1283,541,0.92
4523,1206,675,0.83
4524,250,870,0.86
4525,2385,324,0.65
4526,2936,679,0.72
4527,2046,383,0.82
4528,2327,964,0.98
4529,483,254,0.61
4530,350,12,0.78
4531,88,439,0.65
4532,27,541,0.97
4533,2335,189,0.85
4534,651,769,0.8
4535,2528,489,0.82
4536,126,161,0.98
4537,2659,339,0.52
4538,433,486,0.61
4539,2698,319,0.73
4540,2690,723,0.79
4541,1453,990,0.97
4542,1692,52,0.66
4543,196,94,0.93
4544,2168,156,0.91
4545,1895,453,0.67
4546,184,782,0.95
4547,687,634,0.93
4548,2400,319,0.74
4549,2003,662,0.54
4550,1609,92,0.55
4551,449,292,0.84
4552,1477,87,0.91
4553,88,142,0.62
4554,212,994,0.97
4555,2257,337,0.91
4556,42,270,0.95
4557,731,95,0.91
4558,209,921,0.87
4559,90,812,0.67
4560,1520,764,0.83
4561,1377,917,0.94
4562,2802,19,0.88
4563,1948,256,0.66
4564,1976,511,0.84
4565,991,787,0.84
4566,1438,968,0.89
4567,1999,991,0.73
4568,270,249,0.7
4569,1999,976,0.52
4570,470,816,0.81
4571,2447,223,0.9
4572,912,215,0.65
4573,2579,224,0.52
4574,990,25,0.78
4575,5,11,0.8
4576,1222,913,0.75
4577,119,877,0.79
4578,2440,614,0.76
4579,426,61,0.55
4580,1583,925,0.87
4581,1825,84,0.8
4582,2303,676,0.81
4583,411,74,0.58
4584,391,604,0.7
4585,1580,77,0.98
4586,1332,34,0.51
4587,1386,204,0.98
4588,708,286,0.9
4589,1234,778,0.55
4590,1439,75,0.75
4591,96,100,0.98
4592,861,77,0.92
4593,2949,126,0.78
4594,1654,790,0.87
4595,1866,765,0.66
4596,1940,794,0.66
4597,731,545,0.63
4598,256,591,0.51
4599,2399,855,0.66
4600,1674,869,0.65
4601,718,992,0.54
4602,769,622,0.77
4603,2070,505,0.59
4604,2339,154,0.55
4605,2753,374,0.63
4606,1842,895,0.92
4607,1398,705,0.58
4608,345,75,0.66
4609,1168,324,0.7
4610,2847,618,0.94
4611,1983,170,0.74
4612,2923,325,0.65
4613,2429,51,0.86
4614,410,277,0.51
4615,813,229,0.7
4616,2382,749,0.84
4617,1871,91,0.55
4618,2880,679,0.73
4619,1086,809,0.81
4620,1616,830,0.96
4621,1042,345,0.53
4622,57,290,0.57
4623,183,901,0.82
4624,2495,640,0.55
4625,370,986,0.93
4626,766,124,0.76
4627,1739,641,0.83
4628,421,942,0.96
4629,908,193,0.66
4630,2123,228,0.61
4631,991,880,0.61
4632,1798,13,0.79
4633,2564,650,0.95
4634,2265,66,0.86
4635,1813,860,0.8
4636,2763,388,0.62
4637,888,181,0.7
4638,935,646,0.62
4639,2303,597,0.77
4640,36,50,0.56
4641,2716,595,0.54
4642,1957,621,0.98
4643,2921,269,0.7
4644,1072,330,0.53
4645,531,829,0.67
4646,2529,854,0.67
4647,1597,357,0.87
4648,1952,407,0.58
4649,2577,444,0.82
4650,2855,462,0.71
4651,89,524,0.57
4652,2119,387,0.75
4653,2913,385,0.78
4654,2611,706,0.67
4655,1511,477,0.92
4656,2404,210,0.6
4657,687,239,0.87
4658,909,494,0.7
4659,2226,328,0.86
4660,463,438,0.8
4661,2713,964,0.86
4662,2396,179,0.98
4663,2295,481,0.75
4664,2343,400,0.95
4665,1212,407,0.9
4666,1790,313,0.7
4667,10,887,0.82
4668,65,200,0.94
4669,1188,102,0.52
4670,2222,19,0.95
4671,2810,715,0.86
4672,2908,394,0.62
4673,247,22,0.9
4674,885,459,0.79
4675,1981,153,0.81
4676,820,735,0.77
4677,867,828,0.64
4678,2993,604,0.91
4679,2270,159,0.68
4680,2359,293,0.91
4681,1455,198,0.8
4682,1148,686,0.84
4683,2215,770,0.8
4684,844,142,0.71
4685,2214,399,0.72
4686,2567,839,0.51
4687,352,290,0.79
4688,1317,488,0.96
4689,931,35,0.61
4690,1236,947,0.69
4691,1944,296,0.75
4692,2312,674,0.73
4693,2395,545,0.69
4694,34,522,0.52
4695,2095,119,0.85
4696,1121,59,0.57
4697,951,376,0.9
4698,2088,113,0.72
4699,1969,147,0.94
4700,177,483,0.57
4701,1673,810,0.79
4702,961,688,0.57
4703,2951,85,0.53
4704,1140,59,0.92
4705,529,344,0.58
4706,2379,298,0.8
4707,483,659,0.52
4708,1672,214,0.91
4709,1558,951,0.82
4710,2553,422,0.57
4711,323,487,0.81
4712,2909,730,0.73
4713,718,161,0.79
4714,317,885,0.64
4715,902,206,0.53
4716,154,834,0.88
4717,1975,566,0.94
4718,1273,48,0.96
4719,375,904,0.8
4720,2596,205,0.73
4721,2660,170,0.71
4722,122,974,0.89
4723,1719,377,0.77
4724,737,196,0.51
4725,430,833,0.58
4726,912,33,0.85
4727,862,253,0.74
4728,173,906,0.91
4729,2408,52,0.98
4730,1382,522,0.77
4731,1192,19,0.55
4732,2272,917,0.5
4733,1602,543,0.52
4734,2183,116,0.82
4735,378,382,0.54
4736,759,969,0.97
4737,2009,385,0.94
4738,1608,909,0.67
4739,817,417,0.93
4740,2505,311,0.54
4741,2278,448,0.82
4742,1958,288,0.85
4743,672,789,0.52
4744,1061,204,0.58
4745,2282,55,0.62
4746,1353,216,0.75
4747,361,507,0.92
4748,974,858,0.5
4749,2383,130,0.69
4750,1472,347,0.98
4751,796,8,0.78
4752,996,242,0.59
4753,214,537,0.58
4754,411,5,0.56
4755,1712,649,0.97
4756,2943,823,0.99
4757,1480,802,0.82
4758,392,275,0.85
4759,237,384,0.5
4760,987,227,0.62
4761,2788,240,0.79
4762,2364,196,0.88
4763,1152,156,0.76
4764,2412,350,0.91
4765,1849,293,0.5
4766,76,262,0.76
4767,2748,453,0.76
4768,1287,302,0.73
4769,924,971,0.69
4770,97,351,0.78
4771,2608,206,0.96
4772,138,356,0.94
4773,2933,234,0.96
4774,1891,931,0.67
4775,45,616,0.83
4776,230,5,0.95
4777,1463,69,0.73
4778,1818,646,0.81
4779,1154,113,0.77
4780,965,262,0.9
4781,1977,935,0.71
4782,434,544,0.84
4783,517,179,0.9
4784,890,545,0.67
4785,231,447,0.58
4786,983,370,0.8
4787,620,41,0.94
4788,1537,25,0.56
4789,1123,820,0.72
4790,1445,123,0.68
4791,1380,3,0.77
4792,1319,711,0.92
4793,1928,471,0.88
4794,556,973,0.52
4795,266,23,0.74
4796,1672,536,0.99
4797,2056,627,0.71
4798,217,137,0.94
4799,1633,722,0.81
4800,1639,39,0.68
4801,229,33,0.87
4802,329,545,0.65
4803,748,621,0.96
4804,1015,792,0.79
4805,2566,907,0.73
4806,2927,494,0.53
4807,2269,477,0.9
4808,564,822,0.96
4809,2556,163,0.92
4810,1119,599,0.93
4811,1555,927,0.63
4812,2545,825,0.77
4813,651,373,0.96
4814,2698,402,0.86
4815,1033,420,0.77
4816,29,879,0.89
4817,762,914,0.74
4818,2432,274,0.83
4819,1638,758,0.81
4820,38,41,0.74
4821,19,790,0.81
4822,1767,406,0.67
4823,1031,786,0.68
4824,1649,112,0.8
4825,1209,475,0.66
4826,2277,71,0.67
4827,962,205,0.86
4828,1305,30,0.93
4829,515,530,0.77
4830,1277,756,0.62
4831,432,65,0.62
4832,2857,353,0.63
4833,2192,808,0.76
4834,1718,824,0.76
4835,133,2,0.98
4836,485,451,0.91
4837,2910,484,0.94
4838,142,108,0.83
4839,1086,807,0.64
4840,2919,385,0.64
4841,241,305,0.68
4842,946,160,0.83
4843,507,283,0.6
4844,621,714,0.99
4845,1023,59,0.5
4846,2523,609,0.64
4847,1341,845,0.91
4848,673,341,0.96
4849,2777,572,0.91
4850,2358,918,0.83
4851,1040,303,0.58
4852,1112,170,0.6
4853,1481,821,0.65
4854,2295,828,0.58
4855,617,217,0.62
4856,704,642,0.57
4857,280,309,0.74
4858,2235,418,0.56
4859,347,54,0.63
4860,611,415,0.66
4861,1925,427,0.92
4862,887,944,0.96
4863,899,837,0.6
4864,901,62,0.73
4865,2503,677,0.9
4866,386,235,0.75
4867,626,670,0.75
4868,401,486,0.66
4869,1047,408,0.73
4870,357,399,0.84
4871,2615,581,0.92
4872,1855,60,0.88
4873,982,561,0.93
4874,1031,663,0.88
4875,2404,506,0.85
4876,1444,416,0.66
4877,1493,38,0.9
4878,2041,269,0.51
4879,2211,940,0.71
4880,1104,602,0.86
4881,1956,944,0.79
4882,130,353,0.8
4883,1014,428,0.53
4884,592,753,0.91
4885,664,576,0.56
4886,1595,544,0.72
4887,2587,536,0.6
4888,781,415,0.5
4889,2570,243,0.67
4890,237,403,0.61
4891,600,805,0.53
4892,2738,583,0.54
4893,267,947,0.56
4894,930,375,0.78
4895,1011,444,0.8
4896,242,549,0.74
4897,2157,944,0.83
4898,1701,319,0.62
4899,1888,661,0.68
4900,1309,560,0.85
4901,2485,390,0.88
4902,1579,884,0.95
4903,741,469,0.61
4904,1853,348,0.96
4905,687,449,0.55
4906,455,603,0.52
4907,1806,666,0.62
4908,643,223,0.87
4909,502,34,0.54
4910,1571,392,0.96
4911,915,732,0.61
4912,748,448,0.85
4913,1327,901,0.84
4914,2369,740,0.92
4915,2405,916,0.72
4916,898,430,0.56
4917,69,208,0.88
4918,1185,562,0.91
4919,1545,10,0.9
4920,2966,725,0.82
4921,1260,598,0.85
4922,2537,948,0.52
4923,53,240,0.99
4924,2462,271,0.55
4925,750,139,0.68
4926,2684,385,0.72
4927,1754,885,0.63
4928,1624,569,0.5
4929,1169,688,0.59
4930,1866,743,0.61
4931,92,45,0.66
4932,1546,755,0.56
4933,499,15,0.85
4934,1728,959,0.69
4935,2545,414,0.72
4936,2357,411,0.65
4937,2487,754,0.57
4938,2556,146,0.53
4939,1153,332,0.95
4940,2877,643,0.86
4941,602,37,0.62
